/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script02_2_M000.wav,e1,LOOK AT THIS ALL OF THE HAIRS ARE STANDING UP ON MY ARM .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F079.wav,e1,ME .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro03_F009.wav,e1,THAT'S  UNBELIEVABLE  YEAH .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_2_F038.wav,e2,LISTEN LISTEN INDEED . I AM SICK AND TIRED OF LISTENING TO YOU DAMN SADISTIC . BULLY .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_M011.wav,e1,AH ANYWAYS . SO  SHE TOOK THE RING AND SHE GOES  IS THIS REAL . SO I WAS LIKE OF COURSE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro02_M028.wav,e3,ALL I'LL WRITE YOU EVERYDAY ALL THE TIME  AND I'LL SEND YOU PICTURES AND YOU SEND ME PICTURES  I KNOW WE'VE GOT EMAIL OUT THERE WE'VE GOT EMAIL AND I CAN SEE STUFF AND YOU CAN SEND ME STUFF ALL THE TIME OKAY .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro04_M012.wav,e0,BECAUSE  I KNOW YOU YOU KNOW AND MAYBE ONCE YOU GET TO KNOW SOME MORE PEOPLE  LIKE TALKING TO THEM AND EVERYTHING THEY'LL GET TO KNOW YOU TOO AND  THEY'LL REALIZE THEY  SHOULD'VE HIRED YOU THREE YEARS AGO YOU KNOW BUT AND . AND THEY'LL FINALLY COME AROUND AND . BELIEVE ME IT'LL . YOU GOTTA .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_2_F013.wav,e2,NOBODY IN MY HOUSE BETTER EVER DARE DARE . TO CHALLENGE HER  FAITH . MAYBE STRANGERS BUT NOT HIS FATHER NOT HIS BROTHER .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_1_M039.wav,e1,IT'S . SINGLE MINDEDNESS  WITH NO MIND . IT'S  URGENCY . THAT'S PURE  URGE . AND THEY DON'T THEY DON'T ASK IT A QUESTION  THEY DON'T GIVE IT A NAME . THEY JUST SWIM .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro05_F017.wav,e0,I'M VERY SORRY I  UNDERSTAND YOU'RE UPSET YOU JUST GOT OFF A LONG FLIGHT .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro04_M008.wav,e0,I KNOW IT MAKES IT HARDER I MEAN IT'S DEFINITELY  WHO YOU KNOW IN A LOT OF CASES BUT .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_1_F021.wav,e1,THANK YOU DEAR  THE SAME APPLIES TO YOU . EXCEPT THAT IF I CATCH YOU SO MUCH AS LOOKING AT ANOTHER WOMAN I'LL KILL YOU .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_2_M030.wav,e2,WE COULD GET A GOOD DEBATE GOING ABOUT THIS DON'T YOU THINK INTEMPERATE TOTS .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_M035.wav,e0,NO I'M . NOT GOING TO GO . TO A FOOTBALL GAME .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_2_M002.wav,e2,I REMEMBER IT WELL  BRISTLING WITH DIAMONDS . IN THE WORST POSSIBLE TASTE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_2_M046.wav,e1,OR NOT .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_1_M023.wav,e1,{NS} . DARLING . KISS ME BEFORE YOUR  BODY ROTS AND WORMS START POPPING IN AND OUT OF YOUR EYE SOCKETS .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_2_M000.wav,e0,WHY DOES THAT BOTHER YOU .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_2_M012.wav,e0,YOU CAN HARDLY CALL THREE . LIQUOR GLASSES IN A WHOLE EVENING GOING ON AND ON AND ON .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_2_F033.wav,e3,THIS ISN'T ANYTHING LIKE I THOUGHT ANYTHING WOULD BE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_F016.wav,e0,MMHMM .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M017.wav,e3,DO I MISS HIM OR DO I HATE HIM YOU KNOW .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_3_M027.wav,e3,IT TAKES A LITTLE TIME TO TOSS THAT OFF BECAUSE  THEY WEREN'T JUST MEN .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1_F005.wav,e3,HE CRIED HARD .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05b_F005.wav,e0,WHAT I CAN DO FOR YOU IS UH WE CAN . UH  REPORT LOST  LOST PROPERTY .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro02_F001.wav,e3,THERE'S NOTHING I CAN DO I MEAN  THE GOVERNMENT YOU KNOW .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro07_F013.wav,e1,LIKE IT HAS SOME  PRESTIGE . SO .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro01_F001.wav,e0,YEAH .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_M014.wav,e0,YEAH I UNDERSTAND BUT .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_F032.wav,e0,YEAH .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro08_M012.wav,e0,OKAY . AND UH GO AHEAD AND  CLICK ON RUN .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro05_F009.wav,e2,AND WHAT IF WHAT IF IT IS LOST WELL WHAT ARE YOU GUYS GOING TO DO FOR ME .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro02_M009.wav,e3,I JUST DON'T SEE WHY IT HAS TO BE YOU .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro08_F001.wav,e0,I {NS} .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_2_F042.wav,e2,YES I AM LET  GO OF ME I HATE  YOU AND I  LOATH YOU . GOD I CAN'T BELIEVE I JUST FINALLY REALIZED HOW YOU ARE . I AM NEVER . MARRY YOU  NEVER . NEVER NEVER NEVER I WOULD RATHER DIE IN TORMENT .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro06_F000.wav,e3,HEY HOW YOU DOING .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_M049.wav,e0,THEN HELP ME STAY HERE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_2_F013.wav,e2,I DID WANT TO SEE IT I ALWAYS DO . I KEEP THINKING THIS TIME WILL BE THE TIME BUT IT NEVER IS .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro05_F018.wav,e0,I'M . SORRY THERE IS NO GUARANTEE ON BAGGAGE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro06_F019.wav,e3,NOT VERY GOOD .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script03_2_F025.wav,e2,YOU'VE ALWAYS HAD A . WEAK . HEAD .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro06_M002.wav,e3,I GUESS WE . SAW IT COMING AND . SHE LASTED A LOT A LOT LONGER THAN UH  THEY EXPECTED BUT  YOU KNOW I . MEAN . WHEN IT ACTUALLY HAPPENS IT'S  JUST A LOT HARDER .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script01_1_M000.wav,e0,HE SAW IT .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F070.wav,e1,WHAT HAVE YOU HEARD ABOUT . THE GREEK SYSTEM .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro05_M018.wav,e0,WELL THAT'S THAT'S WHAT I'M SAYING .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_3_M027.wav,e3,YOU REMEMBER OVERSEAS  I WAS IN COMMAND OF A COMPANY .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro03_M019.wav,e0,IT'S A . LIGHT BROWN TANISH .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro02_M017.wav,e3,I KNOW  I HAVE A GOOD  I HAVE A REALLY GOOD GROUP OF GUYS WITH ME .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_1_M027.wav,e3,WELL IF SHE DOES THEN THAT'S THE END OF IT  BUT FROM HER LETTERS I THINK SHE'S FORGOTTEN HIM  I'LL FIND OUT  AND THEN WE'LL THRASH IT OUT WITH DAD RIGHT  MOM DON'T AVOID ME .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script02_2_M022.wav,e0,LISTEN DO YOU WANT TO DANCE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_M013.wav,e0,ALL THOSE . FUTILE MORALISTS THAT TRY TO MAKE LIFE UNBEARABLE LAUGH AT THEM  BE FLIPPANT . LAUGH AT EVERYTHING ALL THEIR SACRED SHIBBOLETHS .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_2_F014.wav,e2,DON'T  BE SO STUPID .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_M031.wav,e3,ALL RIGHT  THEN .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_M000.wav,e1,GUESS WHAT .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_F025.wav,e2,WELL . YOU JUST  YOU'RE DOING SOMETHING WRONG .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1_M033.wav,e2,BUT IF THAT CAN'T HAPPEN  I'LL JUST HAVE TO GET OUT .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_M022.wav,e1,OH I APPROVE I {LG} . I MORE THAN APPROVE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro08_F004.wav,e0,SIR  CAN . CAN YOU TELL ME WHICH  BRANCH YOU WENT TO WE CAN START THERE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_2_M007.wav,e0,YOU CAN'T READ HER MIND .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro06_M001.wav,e3,MY FRIEND SHOTTY PASSED AWAY .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_M030.wav,e0,MAYBE SOME GOLF MATCHES .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro06_F006.wav,e3,IT JUST DOESN'T SEEM FAIR .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_1_M036.wav,e2,I'VE BEEN A GOOD SON TOO LONG A GOOD SUCKER I'M THROUGH WITH IT .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro07_M014.wav,e1,TEACHER  MRS NASH I HAVE A QUESTION .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_M029.wav,e2,WELL WELCOME TO THE HUMAN RACE  DO . YOU THINK THIS IS WHAT I HAD IN MIND WHEN I PROPOSED THAT  FOUR YEARS DOWN THE ROAD WE'D . BE . AT THE BEACH YELLING AT EACH OTHER OVER FISH .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F027.wav,e3,WAIT YOU CAN WRITE ME AND  AS YOU KNOW SEND ME PICTURES .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_2_M029.wav,e2,I'M NOT IN THE LEAST BIT DRUNK .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_1_M043.wav,e0,WELL  SO WHAT DO YOU THINK .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro07_M004.wav,e1,WOW THAT'S .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro05_M000.wav,e0,HI . UM .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_F015.wav,e0,JUST MAKING MYSELF FASCINATING FOR YOU .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_1_F024.wav,e1,YES I KNOW YOU DID  YOU THREW HIM OUT OF THE WINDOW INTO THE GRAND CANAL I  DON'T THINK I'LL EVER FORGIVE YOU FOR THAT .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro05_M011.wav,e0,I THINK THAT'S KIND OF STUPID THAT YOU PUT A HUNDRED  THOUSANDS OF DOLLARS IN THE BAG .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_2_M043.wav,e2,OH  SHUT . UP SHUT UP . SHUT UP .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro02_F007.wav,e3,AND  I MEAN MY DAUGHTER  I DON'T WANT TO PUT HER IN DANGER YOU KNOW . SHE HAS TO STAY .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_F039.wav,e2,OH YOU'RE . CRUEL YOU'RE  YOU'RE  I HATE YOU I HATE YOU GO AWAY . YOU'RE CONCEITED YOU'RE  OVERBEARING YOU'RE UTTERLY IMPOSSIBLE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_2_F026.wav,e3,NO .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro07_F001.wav,e1,UH SO I GOT . SOME GOOD NEWS .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro04_F023.wav,e0,OKAY SO .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F001.wav,e0,YEAH .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_F027.wav,e1,OF COURSE OF COURSE YOU'LL BE ABLE TO BE A PART OF IT YOU CAN COME HELP ME PICK MY . COLORS .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_1_M018.wav,e1,HONEY THIS IS A NATURAL PHENOMENON . I MEAN THIS ONLY HAPPENS ONCE A YEAR . IT'S A GREAT OPPORTUNITY  THINK ABOUT THE PEOPLE IN KANSAS  THEY'D HAVE TO GET PLANE TICKETS AND HOTEL RESERVATIONS TO COME SEE THIS . WE'RE JUST FORTY MINUTES AWAY IT'S TOO GOOD TO PASS UP .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_2_F021.wav,e3,NO .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_M018.wav,e1,UM AND SHE WANTS YOU TO BE IN IT TOO SHE LOVES YOU SO MUCH . SHE THINKS YOU'RE THE SWEETEST  OF COURSE YOU ARE . YOU'RE  YOU'RE MY BEST FRIEND SO .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M031.wav,e3,YOU SHOULD'VE MET HIM .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_2_M031.wav,e2,AND WE'LL HAVE THREE  FAT ROSY KIDS . AND HA HA HA BABY THE JOKE'S ON US CAUSE YOU KNOW WHAT YOU GET CARLA . YOU KNOW WHAT YOU GET  THIS .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_2_M015.wav,e2,WHY ME ABOVE ALL .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro01_M019.wav,e2,YOU KNOW OFFICIAL DOCUMENTATION .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_3_F018.wav,e3,CHRIS WHAT'S THE MATTER .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_F000.wav,e1,YOU'RE THE ONLY ONE I KNOW THAT STILL LOVES HIS PARENTS .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script01_3_M004.wav,e0,WHAT .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_F005.wav,e0,WELL WHAT OF IT .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_F012.wav,e0,WHO'S THEY .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_F007.wav,e0,COULD HE HE'S ACTING JUST LIKE HE DID AFTER HE DIED YOU KNOW .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_M004.wav,e3,GOD I'VE TOLD THIS STORY SO MANY TIMES  UMM .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_2_M042.wav,e2,YOU'RE NOT GOING LIKE THIS .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script02_1_M031.wav,e0,GOD I DON'T GET IT . YOU KNOW THE FIRST TIME WE CAME . HERE YOU SAID IT WAS THE  BEST NIGHT OF YOUR LIFE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_1_M020.wav,e1,SO IS EVERYONE ELSE IN THE LONG RUN .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script02_2_F023.wav,e3,DANCING BAREFOOT IN THE SAND DRINKING CHAMPAGNE FROM THE BOTTLE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_1_F021.wav,e2,YES .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro06_F013.wav,e3,I DON'T KNOW .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_1_M041.wav,e3,YES . ON THIS I WOULD .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_M032.wav,e1,IT'S GREAT I'M  A LUCKY MAN .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08b_M018.wav,e0,THEY MIGHT ONLY HAVE  ORANGE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro07_M029.wav,e1,UH OH .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_F015.wav,e1,EVERYTHING IN LA IS TWENTY MINUTES AWAY .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08b_M021.wav,e0,YES  YOU JUST TELL THEM . BRENT BACKERSEN  SENT YOU .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_M025.wav,e1,OH YEAH . MY MOM'S  FREAKING OUT  OH YEAH SHE'S SO HAPPY THIS IS YOU KNOW IT'S HER DREAM COME TRUE SHE ALWAYS WANTED HER LITTLE BOY SHE WANTS KIDS . YOU KNOW .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_2_F035.wav,e3,I KNOW YOU ARE AUGIE I KNOW  YOU WANTED THIS EVENING TO BE NICE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro06_F010.wav,e3,YEAH I KNOW .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro03_M006.wav,e0,HE TURNED TO YOU AND WAS LIKE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script03_1_F010.wav,e1,YES  MEANING JUST  THAT .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_M030.wav,e2,OH VERY VERY INTERESTING AMANDA  HOW ABOUT THE CHILD OF UH  FOUR . SIX . OR MAYBE NINE . YOU KNOW WE COULD WORK UP A . SPLENDID LITTLE DEBATE ABOUT IT YOU KNOW  INTEMPERATE TOTS .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1_M020.wav,e2,OH SO IT ISN'T JUST MY BUSINESS .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_M024.wav,e1,WELL CAN I MEAN LET ME KNOW I WANT . I WANT INVITATIONS AND .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro08_M023.wav,e0,IT'S A DIFFERENT NUMBER AND EVERYTHING .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_M007.wav,e2,I CAN'T NO I  CAN'T DO THIS ALONE .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro01_F018.wav,e2,WELL WHY DIDN'T THE D M V PUT THAT YOU NEEDED YOUR BIRTH CERTIFICATE ON THE APPLICATION THEN .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_1_M039.wav,e1,ALL AS ONE  THIS  TIME RELEASE INSTINCTUAL LITTLE FIRECRACKER WENT OFF  AND THEY ALL TURNED . AND FORMED A LINE AS LONG AS THE CALIFORNIA COAST  AND STARTED SWIMMING AND  THEY'RE SWIMMING RIGHT NOW AS IF  THAT'S . ALL THAT MATTERS .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro08_M017.wav,e0,RIGHT I MEAN WE MIGHT .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_3_F018.wav,e1,YOU'D ALWAYS BE SO AMBIGUOUS .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_2_F015.wav,e2,NO WE WON'T . IT'S POINTLESS IT'S LIKE A WAITING UP TO SEE SANTA CLAUS .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro06_M010.wav,e0,OH REALLY .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_1_M004.wav,e1,I DON'T  CARE . THEN .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro08_F016.wav,e0,OKAY .
/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_M007.wav,e0,THERE'S NOTHING TO IT  WE COME HERE THE GRUNION ARRIVE THEY  DO THEIR LITTLE  FISH BUSINESS WE GO OOH AH LOOK AT THE FISH . THEY GO HOME WE GO HOME .
